channel_id,date,spend
6,2023-11-23,248.26
6,2023-11-24,654.78
6,2023-11-25,230.84
6,2023-11-26,146.66
6,2023-11-27,798.99
6,2023-11-28,117.37
6,2023-11-29,684.67
6,2023-11-30,355.76
6,2023-12-01,689.13
6,2023-12-02,488.23
6,2023-12-03,731.14
6,2023-12-04,748.34
6,2023-12-05,106.37
6,2023-12-06,152.79
6,2023-12-07,275.25
6,2023-12-08,568.52
6,2023-12-09,721.79
6,2023-12-10,421.96
6,2023-12-11,524.88
6,2023-12-12,231.95
6,2023-12-13,663.48
6,2023-12-14,777.13
6,2023-12-15,288.02
6,2023-12-16,446.38
6,2023-12-17,160.28
6,2023-12-18,491.4
6,2023-12-19,451.95
6,2023-12-20,201.11
6,2023-12-21,409.45
6,2023-12-22,333.87
6,2023-12-23,465.28
6,2023-12-24,509.96
6,2023-12-25,105.95
6,2023-12-26,632.7
6,2023-12-27,599.11
6,2023-12-28,356.4
6,2023-12-29,137.06
6,2023-12-30,628.45
6,2023-12-31,768.62
7,2023-01-01,268.11
7,2023-01-02,326.47
7,2023-01-03,228.67
7,2023-01-04,503.86
7,2023-01-05,208.39
7,2023-01-06,349.34
7,2023-01-07,587.91
7,2023-01-08,492.08
7,2023-01-09,370.52
7,2023-01-10,394.17
7,2023-01-11,493.48
7,2023-01-12,104.11
7,2023-01-13,154.96
7,2023-01-14,716.88
7,2023-01-15,154.52
7,2023-01-16,594.76
7,2023-01-17,744.03
7,2023-01-18,289.48
7,2023-01-19,359.34
7,2023-01-20,498.24
7,2023-01-21,717.2
7,2023-01-22,759.33
7,2023-01-23,617.69
7,2023-01-24,160.63
7,2023-01-25,568.41
7,2023-01-26,387.21
7,2023-01-27,429.49
7,2023-01-28,134.4
7,2023-01-29,233.74
7,2023-01-30,653.36
7,2023-01-31,417.77
7,2023-02-01,311.16
7,2023-02-02,368.81
7,2023-02-03,698.08
7,2023-02-04,624.3
7,2023-02-05,290.62
7,2023-02-06,182.25
7,2023-02-07,276.4
7,2023-02-08,744.53
7,2023-02-09,507.11
7,2023-02-10,473.44
7,2023-02-11,517.48
7,2023-02-12,356.22
7,2023-02-13,664.97
7,2023-02-14,466.3
7,2023-02-15,181.72
7,2023-02-16,190.35
7,2023-02-17,475.8
7,2023-02-18,755.6
7,2023-02-19,315.85
7,2023-02-20,708.68
7,2023-02-21,634.87
7,2023-02-22,273.47
7,2023-02-23,125.44
7,2023-02-24,171.29
7,2023-02-25,609.95
7,2023-02-26,239.77
7,2023-02-27,359.89
7,2023-02-28,451.19
7,2023-03-01,607.83
7,2023-03-02,179.26
7,2023-03-03,384.46
7,2023-03-04,439.55
7,2023-03-05,478.58
7,2023-03-06,672.85
7,2023-03-07,220.17
7,2023-03-08,665.48
7,2023-03-09,585.01
7,2023-03-10,489.11
7,2023-03-11,589.67
7,2023-03-12,388.41
7,2023-03-13,196.88
7,2023-03-14,566.04
7,2023-03-15,467.27
7,2023-03-16,547.56
7,2023-03-17,336.6
7,2023-03-18,734.81
7,2023-03-19,511.16
7,2023-03-20,159.78
7,2023-03-21,414.86
7,2023-03-22,629.45
7,2023-03-23,655.89
7,2023-03-24,446.22
7,2023-03-25,726.32
7,2023-03-26,287.37
7,2023-03-27,387.42
7,2023-03-28,729.02
7,2023-03-29,727.38
7,2023-03-30,580.0
7,2023-03-31,701.29
7,2023-04-01,162.14
7,2023-04-02,705.5
7,2023-04-03,324.43
7,2023-04-04,224.83
7,2023-04-05,267.56
7,2023-04-06,392.58
7,2023-04-07,275.83
7,2023-04-08,324.4
7,2023-04-09,194.48
7,2023-04-10,307.32
7,2023-04-11,500.6
7,2023-04-12,409.3
7,2023-04-13,342.7
7,2023-04-14,622.52
7,2023-04-15,725.46
7,2023-04-16,629.75
7,2023-04-17,332.4
7,2023-04-18,621.11
7,2023-04-19,206.39
7,2023-04-20,191.22
7,2023-04-21,341.94
7,2023-04-22,665.39
7,2023-04-23,272.44
7,2023-04-24,144.28
7,2023-04-25,192.2
7,2023-04-26,701.12
7,2023-04-27,543.65
7,2023-04-28,277.24
7,2023-04-29,488.71
7,2023-04-30,469.31
7,2023-05-01,558.81
7,2023-05-02,263.23
7,2023-05-03,705.08
7,2023-05-04,316.56
7,2023-05-05,585.89
7,2023-05-06,111.29
7,2023-05-07,360.86
7,2023-05-08,346.2
7,2023-05-09,480.44
7,2023-05-10,150.92
7,2023-05-11,653.09
7,2023-05-12,252.45
7,2023-05-13,573.93
7,2023-05-14,662.25
7,2023-05-15,493.31
7,2023-05-16,618.62
7,2023-05-17,563.3
7,2023-05-18,348.87
7,2023-05-19,666.2
7,2023-05-20,306.29
7,2023-05-21,499.85
7,2023-05-22,621.78
7,2023-05-23,365.27
7,2023-05-24,311.94
7,2023-05-25,421.54
7,2023-05-26,672.57
7,2023-05-27,750.95
7,2023-05-28,481.56
7,2023-05-29,563.03
7,2023-05-30,732.29
7,2023-05-31,168.98
7,2023-06-01,262.46
7,2023-06-02,596.23
7,2023-06-03,676.62
7,2023-06-04,699.92
7,2023-06-05,390.58
7,2023-06-06,162.54
7,2023-06-07,406.45
7,2023-06-08,261.51
7,2023-06-09,303.84
7,2023-06-10,640.59
7,2023-06-11,152.87
7,2023-06-12,679.31
7,2023-06-13,399.37
7,2023-06-14,517.24
7,2023-06-15,162.76
7,2023-06-16,336.15
7,2023-06-17,162.79
7,2023-06-18,773.08
7,2023-06-19,665.08
7,2023-06-20,421.74
7,2023-06-21,256.52
7,2023-06-22,753.42
7,2023-06-23,341.22
7,2023-06-24,212.69
7,2023-06-25,494.22
7,2023-06-26,760.64
7,2023-06-27,102.68
7,2023-06-28,266.69
7,2023-06-29,756.91
7,2023-06-30,219.76
7,2023-07-01,179.27
7,2023-07-02,499.13
7,2023-07-03,703.29
7,2023-07-04,433.98
7,2023-07-05,796.19
7,2023-07-06,575.42
7,2023-07-07,151.85
7,2023-07-08,794.98
7,2023-07-09,385.53
7,2023-07-10,301.18
7,2023-07-11,490.52
7,2023-07-12,313.02
7,2023-07-13,160.52
7,2023-07-14,101.0
7,2023-07-15,414.71
7,2023-07-16,685.8
7,2023-07-17,500.62
7,2023-07-18,799.45
7,2023-07-19,300.79
7,2023-07-20,296.32
7,2023-07-21,211.82
7,2023-07-22,214.84
7,2023-07-23,299.63
7,2023-07-24,654.99
7,2023-07-25,734.03
7,2023-07-26,782.56
7,2023-07-27,262.6
7,2023-07-28,716.91
7,2023-07-29,329.78
7,2023-07-30,178.99
7,2023-07-31,709.02
7,2023-08-01,545.27
7,2023-08-02,215.31
7,2023-08-03,400.88
7,2023-08-04,301.08
7,2023-08-05,615.76
7,2023-08-06,417.39
7,2023-08-07,792.5
7,2023-08-08,138.32
7,2023-08-09,348.51
7,2023-08-10,437.33
7,2023-08-11,452.19
7,2023-08-12,321.16
7,2023-08-13,610.47
7,2023-08-14,712.32
7,2023-08-15,757.1
7,2023-08-16,663.57
7,2023-08-17,695.41
7,2023-08-18,485.38
7,2023-08-19,678.12
7,2023-08-20,312.45
7,2023-08-21,378.94
7,2023-08-22,321.84
7,2023-08-23,427.17
7,2023-08-24,299.91
7,2023-08-25,773.13
7,2023-08-26,318.99
7,2023-08-27,168.63
7,2023-08-28,468.77
7,2023-08-29,139.97
7,2023-08-30,177.38
7,2023-08-31,253.57
7,2023-09-01,425.05
7,2023-09-02,403.28
7,2023-09-03,659.78
7,2023-09-04,617.63
7,2023-09-05,398.42
7,2023-09-06,333.59
7,2023-09-07,321.53
7,2023-09-08,641.8
7,2023-09-09,136.45
7,2023-09-10,108.98
7,2023-09-11,656.88
7,2023-09-12,434.0
7,2023-09-13,191.62
7,2023-09-14,264.9
7,2023-09-15,752.75
7,2023-09-16,701.65
7,2023-09-17,596.85
7,2023-09-18,437.56
7,2023-09-19,464.23
7,2023-09-20,782.67
7,2023-09-21,776.04
7,2023-09-22,250.69
7,2023-09-23,667.77
7,2023-09-24,238.07
7,2023-09-25,249.48
7,2023-09-26,573.27
7,2023-09-27,383.5
7,2023-09-28,752.08
7,2023-09-29,162.31
7,2023-09-30,458.07
7,2023-10-01,742.97
7,2023-10-02,732.88
7,2023-10-03,209.57
7,2023-10-04,356.65
7,2023-10-05,533.38
7,2023-10-06,211.58
7,2023-10-07,777.62
7,2023-10-08,740.32
7,2023-10-09,216.87
7,2023-10-10,184.81
7,2023-10-11,159.79
7,2023-10-12,736.61
7,2023-10-13,235.54
7,2023-10-14,391.4
7,2023-10-15,414.2
7,2023-10-16,519.31
7,2023-10-17,150.21
7,2023-10-18,258.73
7,2023-10-19,752.04
7,2023-10-20,735.89
7,2023-10-21,646.9
7,2023-10-22,113.58
7,2023-10-23,328.9
7,2023-10-24,539.57
7,2023-10-25,292.63
7,2023-10-26,736.71
7,2023-10-27,543.72
7,2023-10-28,150.33
7,2023-10-29,736.3
7,2023-10-30,770.44
7,2023-10-31,154.4
7,2023-11-01,472.65
7,2023-11-02,312.35
7,2023-11-03,374.99
7,2023-11-04,225.76
7,2023-11-05,504.65
7,2023-11-06,770.59
7,2023-11-07,452.15
7,2023-11-08,158.04
7,2023-11-09,534.0
7,2023-11-10,338.16
7,2023-11-11,699.15
7,2023-11-12,404.27
7,2023-11-13,234.99
7,2023-11-14,233.77
7,2023-11-15,638.13
7,2023-11-16,285.91
7,2023-11-17,637.06
7,2023-11-18,244.12
7,2023-11-19,325.18
7,2023-11-20,425.84
7,2023-11-21,760.24
7,2023-11-22,752.21
7,2023-11-23,244.81
7,2023-11-24,350.75
7,2023-11-25,204.58
7,2023-11-26,456.99
7,2023-11-27,422.41
7,2023-11-28,730.53
7,2023-11-29,751.0
7,2023-11-30,368.5
7,2023-12-01,444.22
7,2023-12-02,727.37
7,2023-12-03,664.7
7,2023-12-04,102.56
7,2023-12-05,324.04
7,2023-12-06,395.24
7,2023-12-07,260.8
7,2023-12-08,239.7
7,2023-12-09,126.45
7,2023-12-10,550.36
7,2023-12-11,283.76
7,2023-12-12,136.64
7,2023-12-13,261.69
7,2023-12-14,661.34
7,2023-12-15,696.04
7,2023-12-16,438.15
7,2023-12-17,391.25
7,2023-12-18,784.5
7,2023-12-19,240.4
7,2023-12-20,250.75
7,2023-12-21,304.31
7,2023-12-22,220.93
7,2023-12-23,365.56
7,2023-12-24,737.58
7,2023-12-25,530.74
7,2023-12-26,388.36
7,2023-12-27,754.09
7,2023-12-28,133.92
7,2023-12-29,247.19
7,2023-12-30,496.12
7,2023-12-31,530.89
