user_id,channel_id,click_datetime
391,4,2023-03-24 00:00:00
392,6,2023-08-17 00:00:00
392,7,2023-08-25 00:00:00
392,7,2023-08-24 00:00:00
393,4,2023-11-10 00:00:00
394,2,2023-04-20 00:00:00
394,3,2023-04-29 00:00:00
394,7,2023-04-25 00:00:00
394,5,2023-04-22 00:00:00
394,2,2023-05-16 00:00:00
394,4,2023-04-28 00:00:00
395,3,2023-10-17 00:00:00
395,4,2023-10-26 00:00:00
396,7,2023-03-04 00:00:00
396,3,2023-02-25 00:00:00
396,2,2023-03-08 00:00:00
396,1,2023-03-03 00:00:00
396,4,2023-03-09 00:00:00
396,1,2023-03-05 00:00:00
396,7,2023-02-11 00:00:00
397,4,2023-01-11 00:00:00
397,1,2023-01-07 00:00:00
397,7,2023-01-26 00:00:00
397,3,2023-02-04 00:00:00
398,3,2023-05-22 00:00:00
398,1,2023-05-11 00:00:00
399,4,2023-07-18 00:00:00
399,4,2023-06-30 00:00:00
399,1,2023-06-28 00:00:00
399,1,2023-07-07 00:00:00
399,2,2023-06-29 00:00:00
400,3,2023-03-20 00:00:00
400,4,2023-04-02 00:00:00
400,3,2023-03-21 00:00:00
400,6,2023-03-18 00:00:00
400,3,2023-03-17 00:00:00
400,3,2023-03-25 00:00:00
401,7,2023-05-25 00:00:00
401,6,2023-05-14 00:00:00
401,5,2023-05-30 00:00:00
401,5,2023-05-09 00:00:00
401,2,2023-06-01 00:00:00
401,5,2023-05-07 00:00:00
402,4,2023-05-31 00:00:00
402,4,2023-05-22 00:00:00
402,1,2023-06-11 00:00:00
402,5,2023-06-09 00:00:00
402,7,2023-06-12 00:00:00
402,4,2023-05-30 00:00:00
402,5,2023-05-29 00:00:00
403,5,2023-03-13 00:00:00
403,1,2023-03-25 00:00:00
403,5,2023-03-10 00:00:00
403,5,2023-03-30 00:00:00
403,5,2023-04-04 00:00:00
403,7,2023-03-27 00:00:00
404,2,2023-02-23 00:00:00
404,3,2023-03-08 00:00:00
404,1,2023-03-03 00:00:00
405,4,2023-01-31 00:00:00
405,7,2023-01-24 00:00:00
405,3,2023-01-21 00:00:00
405,4,2023-02-13 00:00:00
405,5,2023-01-23 00:00:00
405,5,2023-02-04 00:00:00
406,4,2023-06-06 00:00:00
406,5,2023-06-04 00:00:00
407,2,2023-09-16 00:00:00
407,6,2023-10-03 00:00:00
407,2,2023-09-27 00:00:00
408,4,2023-01-12 00:00:00
408,1,2023-01-12 00:00:00
408,4,2023-01-29 00:00:00
408,3,2023-02-03 00:00:00
408,5,2023-01-09 00:00:00
409,7,2023-07-03 00:00:00
409,6,2023-07-12 00:00:00
409,6,2023-07-02 00:00:00
410,1,2023-01-28 00:00:00
410,4,2023-01-13 00:00:00
410,6,2023-01-30 00:00:00
410,4,2023-01-10 00:00:00
410,1,2023-01-23 00:00:00
410,3,2023-01-30 00:00:00
410,4,2023-01-16 00:00:00
411,7,2023-04-02 00:00:00
411,2,2023-03-14 00:00:00
411,6,2023-03-21 00:00:00
411,1,2023-04-09 00:00:00
412,1,2023-08-09 00:00:00
412,2,2023-08-07 00:00:00
412,3,2023-08-11 00:00:00
412,6,2023-08-17 00:00:00
412,2,2023-08-18 00:00:00
412,3,2023-08-05 00:00:00
412,7,2023-08-05 00:00:00
413,7,2023-06-20 00:00:00
413,4,2023-06-24 00:00:00
413,1,2023-06-28 00:00:00
413,1,2023-06-12 00:00:00
414,6,2023-03-06 00:00:00
414,3,2023-03-08 00:00:00
414,5,2023-03-18 00:00:00
415,7,2023-07-30 00:00:00
415,2,2023-07-29 00:00:00
415,5,2023-07-29 00:00:00
415,3,2023-07-10 00:00:00
415,6,2023-07-17 00:00:00
415,2,2023-08-06 00:00:00
416,2,2023-07-31 00:00:00
416,3,2023-08-15 00:00:00
416,6,2023-08-16 00:00:00
416,6,2023-08-06 00:00:00
416,3,2023-08-10 00:00:00
417,2,2023-10-07 00:00:00
417,7,2023-10-20 00:00:00
418,1,2023-03-11 00:00:00
418,1,2023-03-12 00:00:00
418,1,2023-03-22 00:00:00
418,5,2023-03-20 00:00:00
418,5,2023-04-04 00:00:00
418,1,2023-03-08 00:00:00
418,4,2023-03-10 00:00:00
419,7,2023-07-18 00:00:00
419,2,2023-07-23 00:00:00
420,6,2023-09-22 00:00:00
420,3,2023-09-19 00:00:00
420,3,2023-09-30 00:00:00
420,4,2023-09-29 00:00:00
420,5,2023-09-18 00:00:00
420,5,2023-10-15 00:00:00
421,6,2023-05-18 00:00:00
421,2,2023-05-10 00:00:00
421,1,2023-05-25 00:00:00
422,4,2023-09-06 00:00:00
422,6,2023-09-18 00:00:00
423,7,2023-02-09 00:00:00
423,2,2023-01-19 00:00:00
424,6,2023-08-26 00:00:00
424,6,2023-08-25 00:00:00
424,3,2023-08-24 00:00:00
425,5,2023-08-25 00:00:00
425,1,2023-09-04 00:00:00
425,1,2023-09-17 00:00:00
425,5,2023-08-31 00:00:00
425,5,2023-09-06 00:00:00
426,1,2023-10-26 00:00:00
426,6,2023-10-18 00:00:00
426,7,2023-10-24 00:00:00
426,6,2023-10-11 00:00:00
426,2,2023-10-05 00:00:00
427,4,2023-03-10 00:00:00
427,6,2023-03-10 00:00:00
427,4,2023-03-06 00:00:00
427,4,2023-03-13 00:00:00
427,7,2023-03-14 00:00:00
427,6,2023-02-24 00:00:00
428,7,2023-03-07 00:00:00
428,2,2023-03-11 00:00:00
428,7,2023-03-13 00:00:00
428,2,2023-03-17 00:00:00
428,2,2023-03-10 00:00:00
429,1,2023-08-06 00:00:00
430,2,2023-09-26 00:00:00
431,6,2023-10-06 00:00:00
431,1,2023-10-23 00:00:00
432,1,2023-09-26 00:00:00
432,5,2023-10-02 00:00:00
433,4,2023-06-16 00:00:00
434,3,2023-03-24 00:00:00
435,4,2023-06-14 00:00:00
436,3,2023-06-06 00:00:00
436,6,2023-06-05 00:00:00
436,4,2023-06-08 00:00:00
436,5,2023-06-06 00:00:00
437,5,2023-08-06 00:00:00
437,4,2023-09-01 00:00:00
438,7,2023-05-09 00:00:00
439,5,2023-02-12 00:00:00
439,3,2023-02-04 00:00:00
439,5,2023-01-23 00:00:00
439,4,2023-02-02 00:00:00
439,1,2023-01-26 00:00:00
439,7,2023-02-16 00:00:00
439,6,2023-01-31 00:00:00
440,4,2023-08-03 00:00:00
440,2,2023-08-15 00:00:00
440,5,2023-08-20 00:00:00
440,7,2023-08-26 00:00:00
440,1,2023-08-01 00:00:00
441,6,2023-05-28 00:00:00
441,4,2023-06-03 00:00:00
441,4,2023-06-01 00:00:00
441,1,2023-06-07 00:00:00
441,2,2023-05-30 00:00:00
441,5,2023-05-29 00:00:00
441,7,2023-05-27 00:00:00
442,3,2023-07-06 00:00:00
443,5,2023-05-02 00:00:00
443,5,2023-04-22 00:00:00
443,2,2023-04-18 00:00:00
443,7,2023-04-13 00:00:00
443,2,2023-04-12 00:00:00
443,4,2023-04-15 00:00:00
444,4,2023-06-05 00:00:00
444,6,2023-06-19 00:00:00
444,1,2023-06-01 00:00:00
444,5,2023-06-25 00:00:00
445,5,2023-09-08 00:00:00
445,1,2023-09-05 00:00:00
445,6,2023-08-24 00:00:00
446,7,2023-03-05 00:00:00
446,2,2023-02-26 00:00:00
446,5,2023-02-17 00:00:00
446,6,2023-03-08 00:00:00
446,2,2023-03-06 00:00:00
447,3,2023-06-11 00:00:00
448,6,2023-05-07 00:00:00
448,4,2023-05-12 00:00:00
448,4,2023-05-14 00:00:00
449,1,2023-06-23 00:00:00
449,2,2023-07-17 00:00:00
449,2,2023-06-25 00:00:00
449,1,2023-07-09 00:00:00
449,7,2023-07-17 00:00:00
450,4,2023-05-09 00:00:00
450,4,2023-05-10 00:00:00
450,6,2023-05-04 00:00:00
450,2,2023-05-10 00:00:00
450,7,2023-05-13 00:00:00
450,1,2023-04-15 00:00:00
450,5,2023-04-19 00:00:00
451,5,2023-09-05 00:00:00
451,1,2023-09-03 00:00:00
451,2,2023-08-18 00:00:00
451,4,2023-09-05 00:00:00
451,6,2023-08-23 00:00:00
451,3,2023-09-01 00:00:00
451,4,2023-08-24 00:00:00
452,7,2023-09-03 00:00:00
452,1,2023-08-26 00:00:00
452,1,2023-09-07 00:00:00
452,1,2023-09-08 00:00:00
452,5,2023-09-06 00:00:00
452,3,2023-08-19 00:00:00
452,3,2023-09-13 00:00:00
453,2,2023-06-07 00:00:00
454,7,2023-08-20 00:00:00
454,7,2023-08-04 00:00:00
454,2,2023-07-27 00:00:00
454,2,2023-07-31 00:00:00
455,5,2023-05-22 00:00:00
456,4,2023-06-13 00:00:00
456,1,2023-06-08 00:00:00
456,3,2023-06-17 00:00:00
456,4,2023-05-29 00:00:00
457,1,2023-02-04 00:00:00
457,3,2023-02-07 00:00:00
458,5,2023-10-14 00:00:00
458,4,2023-10-08 00:00:00
458,7,2023-10-21 00:00:00
459,7,2023-03-09 00:00:00
459,6,2023-03-13 00:00:00
459,6,2023-03-17 00:00:00
460,7,2023-02-24 00:00:00
461,2,2023-09-15 00:00:00
461,2,2023-09-03 00:00:00
461,4,2023-09-18 00:00:00
461,1,2023-09-09 00:00:00
461,6,2023-08-30 00:00:00
461,2,2023-09-04 00:00:00
462,7,2023-09-11 00:00:00
462,2,2023-09-03 00:00:00
462,6,2023-08-18 00:00:00
463,6,2023-11-11 00:00:00
463,6,2023-11-07 00:00:00
463,6,2023-10-30 00:00:00
463,6,2023-11-02 00:00:00
463,7,2023-11-19 00:00:00
463,3,2023-11-19 00:00:00
464,4,2023-04-15 00:00:00
464,3,2023-04-14 00:00:00
464,1,2023-04-19 00:00:00
464,3,2023-04-15 00:00:00
464,2,2023-04-13 00:00:00
464,7,2023-04-30 00:00:00
465,1,2023-03-26 00:00:00
465,4,2023-03-13 00:00:00
465,4,2023-03-26 00:00:00
465,3,2023-04-05 00:00:00
466,5,2023-06-12 00:00:00
466,2,2023-06-06 00:00:00
466,7,2023-06-10 00:00:00
466,6,2023-06-09 00:00:00
466,2,2023-06-13 00:00:00
466,6,2023-05-22 00:00:00
467,3,2023-11-09 00:00:00
467,2,2023-10-28 00:00:00
467,3,2023-10-22 00:00:00
467,5,2023-10-27 00:00:00
468,5,2023-09-13 00:00:00
468,6,2023-09-07 00:00:00
469,1,2023-04-14 00:00:00
469,7,2023-04-20 00:00:00
469,3,2023-04-23 00:00:00
469,2,2023-04-25 00:00:00
469,5,2023-04-25 00:00:00
469,4,2023-04-12 00:00:00
469,5,2023-04-13 00:00:00
470,4,2023-05-08 00:00:00
470,2,2023-04-21 00:00:00
470,5,2023-05-04 00:00:00
470,2,2023-05-08 00:00:00
471,3,2023-03-17 00:00:00
471,5,2023-03-22 00:00:00
472,5,2023-05-30 00:00:00
473,6,2023-10-15 00:00:00
473,7,2023-10-18 00:00:00
473,2,2023-10-10 00:00:00
473,1,2023-10-16 00:00:00
474,3,2023-09-17 00:00:00
474,4,2023-09-18 00:00:00
474,6,2023-08-31 00:00:00
474,3,2023-09-14 00:00:00
474,7,2023-09-24 00:00:00
475,1,2023-08-11 00:00:00
475,5,2023-08-13 00:00:00
476,3,2023-07-17 00:00:00
476,4,2023-06-30 00:00:00
476,2,2023-06-30 00:00:00
476,2,2023-07-25 00:00:00
476,5,2023-07-19 00:00:00
477,3,2023-10-03 00:00:00
477,1,2023-10-01 00:00:00
477,5,2023-10-18 00:00:00
477,1,2023-10-09 00:00:00
478,1,2023-09-22 00:00:00
478,4,2023-08-29 00:00:00
478,3,2023-09-17 00:00:00
478,3,2023-09-14 00:00:00
478,3,2023-09-05 00:00:00
478,2,2023-09-12 00:00:00
479,4,2023-04-25 00:00:00
479,7,2023-05-11 00:00:00
479,7,2023-05-14 00:00:00
480,7,2023-05-21 00:00:00
480,4,2023-05-26 00:00:00
480,2,2023-05-31 00:00:00
480,5,2023-06-09 00:00:00
480,1,2023-05-27 00:00:00
481,7,2023-05-05 00:00:00
481,4,2023-05-05 00:00:00
481,1,2023-05-18 00:00:00
482,3,2023-10-02 00:00:00
482,1,2023-09-30 00:00:00
482,7,2023-10-21 00:00:00
482,3,2023-10-05 00:00:00
483,4,2023-07-09 00:00:00
483,5,2023-07-31 00:00:00
483,2,2023-07-11 00:00:00
483,3,2023-07-09 00:00:00
483,1,2023-07-24 00:00:00
483,7,2023-07-28 00:00:00
483,4,2023-07-30 00:00:00
484,7,2023-04-08 00:00:00
484,5,2023-04-08 00:00:00
484,1,2023-04-03 00:00:00
484,5,2023-04-03 00:00:00
484,4,2023-03-31 00:00:00
485,7,2023-05-24 00:00:00
485,6,2023-06-07 00:00:00
485,5,2023-06-06 00:00:00
485,3,2023-06-05 00:00:00
485,6,2023-06-01 00:00:00
485,4,2023-06-14 00:00:00
486,3,2023-02-10 00:00:00
486,7,2023-02-15 00:00:00
486,5,2023-02-19 00:00:00
486,7,2023-03-04 00:00:00
487,6,2023-02-03 00:00:00
487,1,2023-02-14 00:00:00
488,1,2023-08-23 00:00:00
488,3,2023-08-08 00:00:00
488,6,2023-07-28 00:00:00
489,6,2023-02-05 00:00:00
489,6,2023-02-05 00:00:00
489,1,2023-01-31 00:00:00
489,3,2023-02-07 00:00:00
489,7,2023-01-25 00:00:00
489,2,2023-02-11 00:00:00
489,2,2023-02-14 00:00:00
490,2,2023-06-09 00:00:00
491,4,2023-10-15 00:00:00
492,1,2023-05-17 00:00:00
492,5,2023-04-25 00:00:00
492,6,2023-05-07 00:00:00
492,1,2023-05-15 00:00:00
493,1,2023-10-27 00:00:00
493,7,2023-11-11 00:00:00
493,2,2023-10-26 00:00:00
494,7,2023-05-02 00:00:00
494,6,2023-04-06 00:00:00
494,7,2023-04-28 00:00:00
494,2,2023-04-12 00:00:00
494,5,2023-05-05 00:00:00
494,1,2023-04-22 00:00:00
494,2,2023-05-02 00:00:00
495,5,2023-03-19 00:00:00
496,3,2023-09-18 00:00:00
496,7,2023-09-18 00:00:00
496,4,2023-09-17 00:00:00
496,7,2023-09-14 00:00:00
496,7,2023-09-02 00:00:00
496,1,2023-09-04 00:00:00
497,4,2023-10-01 00:00:00
497,2,2023-10-14 00:00:00
498,4,2023-02-14 00:00:00
498,6,2023-03-09 00:00:00
498,1,2023-02-25 00:00:00
499,7,2023-07-11 00:00:00
499,3,2023-08-05 00:00:00
500,3,2023-07-07 00:00:00
500,1,2023-06-21 00:00:00
500,3,2023-07-02 00:00:00
